날짜,종목코드,종목명,상장주식수,상장수_변화율,시가총액,시가총액_변화율,액면분할_flag,증자_flag,소각_flag,시총급변_flag
2025-05-08,102280,쌍방울,26259210,4.0,70637274900.0,0.0,1,0,0,0
2016-10-19,103130,웅진에너지,22607515,1.091832858894945,146270622050.0,1.059993698181171,1,0,0,1
2020-05-21,103130,웅진에너지,30947322,0.0,14576188662.0,1.4789473684210526,0,0,0,1
2012-07-05,104110,신성이엔지,17626262,0.9996893754608882,28818938370.0,0.9289039108428037,0,1,0,0
2012-07-05,104120,신성에프에이,17626262,0.9996893754608882,21151514400.0,0.9197018004424529,0,1,0,0
2018-05-03,104700,한국철강,46050000,4.0,394188000000.0,0.11749347258485643,1,0,0,0
2025-01-15,104700,한국철강,36450000,-0.1413427561837456,283581000000.0,-0.16599833247310125,0,0,1,0
2012-12-10,105840,우진,17360000,1.0,107632000000.0,0.9224806201550388,0,1,0,0
2017-05-19,107590,미원홀딩스,1867299,1.6500004967068338,113905239000.0,-0.7580089366779688,1,0,0,0
2010-09-28,109070,KGP,8891296,-0.1907855835210076,18449439200.0,0.06610788202787887,0,0,1,0
2012-10-23,109070,KGP,4475152,-0.4999999441359695,8055273600.0,-0.049630305643870165,0,0,1,0
2014-01-06,109070,KGP,13425450,1.9999986592634174,8108971800.0,-0.058701719379166795,1,0,0,0
2015-01-20,109070,KGP,32911887,0.6557722162359809,25934566956.0,0.8248230858656684,0,1,0,0
2016-11-18,109070,KGP,64275865,0.6411024516195976,65561382300.0,0.7454895731511884,0,1,0,0
2019-06-27,109070,컨버즈,19673513,0.5264369376778715,64135652380.0,0.5264369376778715,0,1,0,0
2019-11-08,109070,컨버즈,30584390,0.554597290275509,99705111400.0,0.554597290275509,0,1,0,0
2020-11-09,109070,컨버즈,9083917,1.4942392267458255,37244059700.0,1.4942392267458255,1,0,0,1
2022-08-29,109070,컨버즈,36810230,1.0975356531822538,150921943000.0,1.0975356531822538,1,0,0,1
2015-03-24,110570,넥솔론,141102668,0.050636920022063325,505147551440.0,9.506369200220634,0,0,0,1
2021-03-04,112610,씨에스윈드,42171403,0.9999987195122384,2728489774100.0,0.942941698985613,0,1,0,0
2023-11-03,115390,락앤락,43326411,-0.13693171717764085,261258258330.0,-0.1253274377447352,0,0,1,0
2016-02-04,118000,우리들휴브레인,17355084,0.5987977614912976,47466154740.0,0.6377198043740444,0,1,0,0
2021-07-28,118000,우리들휴브레인,80698804,0.5066946028540618,142029895040.0,0.5507500005983326,0,1,0,0
2010-09-01,119250,골든나래리츠,5362490,0.8491344827586207,53624900000.0,0.8678126088470917,0,1,0,0
2011-05-23,119250,골든나래리츠,53624900,9.0,27348699000.0,-0.15000000000000002,1,0,0,0
2010-04-02,119650,KC코트렐,5100000,1.0,86445000000.0,0.9595375722543353,0,1,0,0
2012-12-07,119650,KC코트렐,10000000,0.6339869281045751,88900000000.0,0.6212214052287581,0,1,0,0
2023-01-05,119650,KC코트렐,34600456,0.9658840657310241,55706734160.0,1.0159702839662095,0,1,0,1
2025-06-12,119650,KC코트렐,109785309,4.8936420834010415,100782913662.0,4.8936420834010415,1,0,0,1
2011-08-29,123700,SJM,15604898,0.5000000480618345,78804734900.0,0.5490798042356368,0,1,0,0
2011-05-23,128820,대성산업,5771445,0.5196967371037831,161889032250.0,0.4724522789554788,0,1,0,0
2013-07-17,128820,대성산업,13301932,1.3006033277458124,74357799880.0,1.2562057196665073,1,0,0,1
2015-03-03,128820,대성산업,24087955,4.892421761002751,146936525500.0,4.882777862866903,1,0,0,1
2017-08-24,128820,대성산업,45235478,0.8779293634515675,161943011240.0,0.8024094158596813,0,1,0,0
2015-05-12,129260,인터지스,29742762,1.0,129381014700.0,0.01992966002344665,0,1,0,0
2011-06-01,134380,미원화학,2291485,4.0,70806886500.0,-0.003225806451612856,1,0,0,0
2011-05-17,134790,팀스,2000000,1.0,30300000000.0,0.1477272727272727,0,1,0,0
2017-03-23,136490,선진,16279604,0.9999513513513514,320708198800.0,0.9360708413573278,0,1,0,0
2011-08-09,138040,메리츠금융지주,114743228,2.141041726719538,274236314920.0,1.8873422026383442,1,0,0,1
2017-05-10,138250,엔에스쇼핑,33696000,9.0,544190400000.0,-0.050000000000000044,1,0,0,0
2015-06-24,138440,이코리아리츠,1570000,-0.4382022471910112,5392950000.0,-0.00011643476742151382,0,0,1,0
2012-02-22,140910,광희리츠,3628735,0.7,19123433450.0,0.6652416356877324,0,1,0,0
2017-05-17,144620,코오롱머티리얼,45000000,4.0,96975000000.0,-0.12040816326530612,1,0,0,0
2018-01-08,145210,세화아이엠씨,28050716,1.3606467922953147,81767837140.0,1.1571427584767533,1,0,0,1
2020-03-30,145210,세화아이엠씨,59402067,0.6874596312767656,177612180330.0,0.6874596312767656,0,1,0,0
2020-11-25,145210,세화아이엠씨,151569422,0.8581647176560845,85788292852.0,0.891584946390906,0,1,0,0
2024-10-21,145210,다이나믹디자인,34581687,0.998815161562336,88356210285.0,0.8239188349256317,0,1,0,0
2015-11-03,145270,케이탑리츠,27105000,4.0,34558875000.0,-0.03409090909090906,1,0,0,0
2016-01-20,145990,삼양사,10289803,0.6767870060044465,1137023231500.0,0.4532154052038535,0,1,0,0
2016-01-20,145995,삼양사우,370070,1.2472067039106145,18688535000.0,1.1533954183583686,1,0,0,1
2015-02-13,149130,케이비부국위탁리츠,3200000,0.0,1273600000.0,1.2111111111111112,0,0,0,1
2015-02-23,149130,케이비부국위탁리츠,3200000,0.0,3200000000.0,1.4875621890547261,0,0,0,1
2016-09-05,161000,애경유화,32040000,9.0,316234800000.0,-0.16000000000000003,1,0,0,0
2021-11-15,161000,애경케미칼,48648709,0.5183741885143571,622703475200.0,0.5424753661098229,0,1,0,0
2014-11-19,180640,한진칼,52482995,0.8510150199462996,1516758555500.0,0.8382932672318921,0,1,0,0
2022-01-21,181710,NHN,37517915,0.9176011786338121,1390038750750.0,0.7078635497207388,0,1,0,0
2022-04-05,183190,아세아시멘트,38958090,9.0,644756389500.0,-0.04057971014492756,1,0,0,0
2018-01-10,192400,쿠쿠홀딩스,5315894,-0.4577477517912226,555510923000.0,-0.656573576134441,0,0,1,0
2021-08-26,192400,쿠쿠홀딩스,35562185,4.0,919282482250.0,-0.02083333333333337,1,0,0,0
2019-05-31,192650,드림텍,57331200,0.9978916812012888,613443840000.0,0.9434037262594355,0,1,0,0
2025-04-25,194370,제이에스코퍼레이션,27958128,1.0093276128344262,206890147200.0,0.9720191425695959,1,0,0,0
2018-05-04,204320,만도,46957120,4.0,2124809680000.0,-0.0033039647577092213,1,0,0,0
2024-03-28,210980,SK디앤디,17078130,-0.2303738719551599,208353186000.0,-0.6198607788604433,0,0,1,0
2023-12-20,214320,이노션,40000000,1.0,862000000000.0,0.9241071428571428,0,1,0,0
2020-08-12,214330,금호에이치티,86631447,2.0,170230793355.0,2.030848329048843,1,0,0,1
2016-05-16,226320,잇츠스킨,17471300,1.0,1666762020000.0,0.9311740890688258,0,1,0,0
2018-04-24,234080,JW생명과학,15834554,1.0,429908141100.0,-0.06861063464837047,0,1,0,0
2018-06-29,241590,화승엔터프라이즈,60536670,1.0,662876536500.0,0.9380530973451326,0,1,0,0
2021-04-12,267250,현대중공업지주,78993085,4.0,4636894089500.0,0.03710247349823326,1,0,0,0
2017-12-08,267260,현대일렉트릭,10205783,0.9893898899184754,1148150587500.0,0.9210846576465963,0,1,0,0
2018-12-17,267260,현대일렉트릭,20357135,0.9946666512505704,481446242750.0,0.8869546520830396,0,1,0,0
2019-12-27,267260,현대일렉트릭,36047135,0.7707371395827556,416344409250.0,0.8849782453622883,0,1,0,0
2017-12-05,267270,현대건설기계,9876295,0.9895655680869999,1841929017500.0,0.9529156760432922,0,1,0,0
2018-12-17,267270,현대건설기계,19700793,0.9947554219471979,841223861100.0,0.8761245928886641,0,1,0,0
2021-06-22,272210,한화시스템,188919389,0.7138594058667433,3230521551900.0,0.6746854765897892,0,1,0,0
2024-10-31,278470,에이피알,38113390,4.0,1909480839000.0,-0.060037523452157626,1,0,0,0
2019-01-03,280360,롯데제과,6416717,0.5244859829958979,1042716512500.0,0.5829327299478173,0,1,0,0
2019-05-03,284740,쿠쿠홈시스,22437330,4.0,980511321000.0,0.018648018648018683,1,0,0,0
2020-12-29,298690,에어부산,82070000,0.5761474937584021,268779250000.0,0.5931737784131996,0,1,0,0
2021-10-14,298690,에어부산,193920000,1.3628609723406848,550732800000.0,1.3422426392487066,1,0,0,1
2022-10-06,298690,에어부산,116640000,0.8044554455445545,278186400000.0,0.8391565118050266,0,1,0,0
2020-08-13,300720,한일시멘트,6926154,0.6709780770427771,623353860000.0,0.6672730258741679,0,1,0,0
2021-09-10,300720,한일시멘트,69261540,9.0,1502975418000.0,-0.08823529411764708,1,0,0,0
2024-01-29,336370,솔루스첨단소재,70217344,0.999856285153496,816627710720.0,0.8227530247911565,0,1,0,0
2024-01-29,33637K,솔루스첨단소재1우,16908766,0.9998022523130388,46921825650.0,0.8591126466226744,0,1,0,0
2024-01-29,33637L,솔루스첨단소재2우B,3778296,0.9997861698467727,19004828880.0,0.7898442053966668,0,1,0,0
2025-01-20,339770,교촌에프앤비,49965080,1.0,260817717600.0,0.9297597042513863,0,1,0,0
2020-12-17,344820,케이씨씨글라스,15970512,0.9125880666474255,656388043200.0,0.9313850009633708,0,1,0,0
2022-04-27,375500,DL이앤씨,38693623,0.9987678432344091,2360311003000.0,1.070031212857368,0,1,0,1
2022-04-12,383220,F&F,38307075,4.0,5592832950000.0,-0.051948051948051965,1,0,0,0
2024-11-29,451800,한화리츠,179600000,1.5439093484419262,625008000000.0,1.5150012876641772,1,0,0,1
2024-04-30,457190,이수스페셜티케미컬,30208280,4.0,1842705080000.0,-0.10162002945508097,1,0,0,0
2020-10-21,900140,엘브이엠씨홀딩스,84348589,0.6499973523310314,281724287260.0,0.6853183965705336,0,1,0,0
2008-05-02,950010,화풍방직KDR,4946601,-0.2062298412331629,13355822700.0,-0.2047571693245046,0,0,1,0
2015-10-26,950010,평산차업 KDR,4803497,0.0,21615736500.0,5.521739130434782,0,0,0,1
